Any,Ambit,Titularitat,Tipus,Edicio,NomDelFestival,DataInici,DataFi,Assistents_a_Barcelona,Assistents_fora_de_Barcelona,Espai,Organitzador,Notes_Dades
2016,Audiovisuals,"Titularitat privada",Festivals,14,"Sala Montjuïc",1/7/2016,5/8/2016,34000,,"Fossar de Santa Eulàlia del Castell de Montjuïc","Assoc. Cultural Modiband",
2016,"Multidisciplinaris i altres","Titularitat privada",Festivals,13,"Sant Jordi al Raval",23/4/2016,23/4/2016,6000,,"Rambla del Raval","Fundació Tot Raval",
2016,Música,Mixta,Festivals,9,"Say it Loud",14/10/2016,22/10/2016,,,,"Coop. Quesoni",
2016,Audiovisuals,"Titularitat privada",Festivals,3,"Serielizados Fest",7/4/2016,10/4/2016,3500,,"Diversos espais de la ciutat","Kottbusser SL",
2016,Lletres,"Titularitat privada",Fires,34,"Setmana del Llibre en Català",2/9/2016,11/9/2016,,,"Avinguda de la Catedral","Assoc.  d'Editors en llengua catalana",
2016,Música,"Ajuntament de Barcelona",Festivals,22,"Simbiruta. Festival Jove de la Guineueta",10/6/2016,11/6/2016,1000,,"Parc Central de Nou Barris ","Casal de Joves de la Guineueta",
2016,Música,"Titularitat privada",Festivals,6,SIMFONIC,11/6/2016,11/6/2016,9500,,"Diversos espais de la ciutat","Assoc. SIMFONIC",
2016,Audiovisuals,"Titularitat privada",Festivals,12,"Sólo para Cortos",8/3/2016,13/3/2016,750,,"Diversos espais de la ciutat","Assoc. pel Foment del Curtmetratge Social i Casal de Joves de Prosperitat",
2016,"Multidisciplinaris i altres","Ajuntament de Barcelona",Festivals,1,"Som Cultura",21/1/2016,24/1/2016,13000,,,"Institut de Cultura. Ajuntament de Barcelona",
2016,Música,"Titularitat privada",Festivals,23,"Sónar. Festival Internacional de Música Avançada i Art Multimèdia",16/6/2016,18/6/2016,115500,,"Diferents espais","Advanced Music",
2016,Música,"Titularitat privada",Festivals,3,Soundeat,16/7/2016,16/7/2016,,,,"Music Kitchen SL",
2016,Audiovisuals,"Titularitat privada",Festivals,23,"SUNCINE. Festival internacional de cine del medio ambiente",3/11/2016,10/11/2016,,,,"Assoc. Accions 3E",
2016,"Multidisciplinaris i altres","Titularitat privada",Festivals,2,"Surfcity Festival",9/4/2016,10/4/2016,5200,,"Fabra i Coats",Surfcitizens,
2016,"Arts visuals","Titularitat privada",Fires,9,"Swab Barcelona",29/9/2016,2/10/2016,18000,,"Fira de Barcelona","Espacio de Arte Contemporáneo Diezy7",
2016,"Multidisciplinaris i altres","Titularitat privada",Festivals,4,"Terrats en cultura",6/5/2016,6/11/2016,1440,,"Diversos espais de la ciutat",Coincidències,
2016,"Multidisciplinaris i altres","Titularitat privada",Festivals,12,"The Influencers",19/10/2016,22/10/2016,2285,,"Diversos espais de la ciutat","Assoc. Cultural d-i-n-a",
2016,Música,"Titularitat privada",Festivals,48,"Voll-Damm Festival de Jazz de Barcelona",24/10/2016,31/12/2016,34200,,"Diversos espais de la ciutat","The Project Music Company",
2016,Música,"Titularitat privada",Festivals,15,Zeppelin,28/10/2016,29/10/2016,,,,"Orquestra del Caos",
2016,Audiovisuals,"Titularitat privada",Festivals,11,Zinemaldia,5/2/2016,26/2/2016,,,,"Centre Cultural Euskal Etxea Barcelona",
2016,Música,"Titularitat privada",Festivals,5,"Zingaria Festival",13/6/2016,28/8/2016,1500,,"Diversos espais de la ciutat","Zingaria Produccions SL",
